"_id","categoryname","domain","item","nexturl","page","pageType","url"
"5ccab82a77cbc14357b0c613","Gel Polish","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=GelPolish&start=12&sz=12",14,"search","https://www.sallybeauty.com/nails/nail-polish/gel-polish/?psortb1=category-pos_GelPolish"
"5ccab82a77cbc14357b0c614","Gift Cards","www.sallybeauty.com",5,,5,"search","https://www.sallybeauty.com/gift-cards/?psortb1=category-pos_giftcard-nail"
"5ccab82a77cbc14357b0c618","Nail Art & Design","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=nail-art-%26-design&start=12&sz=12",61,"search","https://www.sallybeauty.com/nails/nail-art-and-design/?psortb1=category-pos_Nail07"
"5ccab82a77cbc14357b0c619","Nail Treatments","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=NailTreatment&start=12&sz=12",43,"search","https://www.sallybeauty.com/nails/nail-treatments/?psortb1=category-pos_Nail02"
"5ccab82a77cbc14357b0c61b","Nail Kits","www.sallybeauty.com",7,,7,"search","https://www.sallybeauty.com/nails/manicure-and-pedicure/nail-kits/?psortb1=category-pos_Nail08-06"
"5ccab82a77cbc14357b0c61c","Scrubs & Creams","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=scrubs%26creams&start=12&sz=12",24,"search","https://www.sallybeauty.com/nails/manicure-and-pedicure/scrubs-and-creams/?psortb1=category-pos_Nail-05"
"5ccab82a77cbc14357b0c61e","UV & LED Lights","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=UV%26LED-Lights&start=12&sz=12",15,"search","https://www.sallybeauty.com/nails/uv-and-led-lights/?psortb1=category-pos_NAIL04"
"5ccab82a77cbc14357b0c61f","Eyebrow & Body Waxes","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyebrow-and-body-waxes&start=12&sz=12",56,"search","https://www.sallybeauty.com/beauty/hair-removal/eyebrow-and-body-waxes/?psortd1=1&psortb1=category-pos_Skin05"
"5ccab82a77cbc14357b0c623","Makeup Bags","www.sallybeauty.com",1,,1,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/makeup-bags/"
"5ccab82a77cbc14357b0c626","Makeup Organizers","www.sallybeauty.com",4,,5,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/"
"5ccab82a77cbc14357b0c627","Makeup Bags","www.sallybeauty.com",1,,1,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/makeup-bags/?psortd1=1&psortb1=category-pos_Cosm11"
"5ccab82a77cbc14357b0c629","Eyeliner","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyeliner&start=12&sz=12",32,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/eyeliner/"
